sha256,class_label,split,relative_path,source,source_id,source_url,origin_url,license,license_url,attribution,format,width,height,file_size_bytes,retrieved_at
79dd0a30219f709eec2f6faaf59bbbd003d3e291356a670784130b76bafba9e9,cat,train,images/train/cat/79dd0a30219f709eec2f6faaf59bbbd003d3e291356a670784130b76bafba9e9.jpg,wikimedia_commons,"https://commons.wikimedia.org/wiki/File:%22_MANGO%22_,_the_pet_stray_cat_of_Vaibhav_Apartments_Co-Operative_housing_society_in_Mumbai.jpg","https://commons.wikimedia.org/wiki/File:%22_MANGO%22_,_the_pet_stray_cat_of_Vaibhav_Apartments_Co-Operative_housing_society_in_Mumbai.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0a/%22_MANGO%22_%2C_the_pet_stray_cat_of_Vaibhav_Apartments_Co-Operative_housing_society_in_Mumbai.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,Rudolph.A.Furtado,JPEG,4080,1836,5402071,2026-08-18 12:44:37.379480+00:00
7ce0d135d0b2fd6020f988081fb8c85748ce385e4ed3a5341c61b79b611a1768,cat,train,images/train/cat/7ce0d135d0b2fd6020f988081fb8c85748ce385e4ed3a5341c61b79b611a1768.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:A_cat_on_the_red_carpet_at_the_2025_Red_Sea_FIlm_Festival_(cropped).jpg,https://commons.wikimedia.org/wiki/File:A_cat_on_the_red_carpet_at_the_2025_Red_Sea_FIlm_Festival_(cropped).jpg,https://upload.wikimedia.org/wikipedia/commons/5/53/A_cat_on_the_red_carpet_at_the_2025_Red_Sea_FIlm_Festival_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Segolene Liger,JPEG,3454,2305,5976183,2026-08-18 12:44:41.890940+00:00
7f45640a2c4b38f40557fd7b51c37cf3781c7fcf2998a896669eb0129735b436,cat,train,images/train/cat/7f45640a2c4b38f40557fd7b51c37cf3781c7fcf2998a896669eb0129735b436.jpg,openverse,145e0b37-0577-416b-8d05-27c0b0bdde46,https://www.flickr.com/photos/51686021@N07/42700002412,https://live.staticflickr.com/1731/42700002412_c4e96ba054_b.jpg,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,"""Cat"" by Burnt Pineapple Productions is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",JPEG,1024,683,153242,2026-08-18 12:44:29.031553+00:00
835139aeb96c5b23934525289136c56965b92e44d4a625e3dddce5d4a05b48d2,cat,train,images/train/cat/835139aeb96c5b23934525289136c56965b92e44d4a625e3dddce5d4a05b48d2.jpg,openverse,c65fc476-7c8f-4d88-8b77-5116b9f2b74a,https://www.flickr.com/photos/84894254@N03/52734756793,https://live.staticflickr.com/65535/52734756793_c69a63f77a_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""man and cat"" by Magdalena Roeseler is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,1024,235497,2026-08-18 12:44:29.031577+00:00
8829439f21422e7560f30845766332eb4fa863d2b235fe72b0b56b915d792414,cat,train,images/train/cat/8829439f21422e7560f30845766332eb4fa863d2b235fe72b0b56b915d792414.jpg,openverse,a86f2ef3-dbbf-416c-91cc-f952a4b3acba,https://www.flickr.com/photos/30447586@N00/52474431373,https://live.staticflickr.com/65535/52474431373_cd4bd4f1d5_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−11−03"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,246996,2026-08-18 12:44:29.031582+00:00
8b527e07493942980ca342b438fc8db8616caf902754171462fe69a32f1c1e61,cat,train,images/train/cat/8b527e07493942980ca342b438fc8db8616caf902754171462fe69a32f1c1e61.jpg,openverse,66712112-876e-4d11-97d1-b82f804af66e,https://www.flickr.com/photos/39160147@N03/52514583349,https://live.staticflickr.com/65535/52514583349_1fa4705da9_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""MiMo, Mike Mozart, Acrylic on Canvas Board painting of Fluffy, the family cat, 1974, signed Wolf 12, short for Wolfgang Mikyáll Mozart!"" by JeepersMedia is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,768,267587,2026-08-18 12:44:29.031629+00:00
8c7d28234ca7b3e0ce1291192a6eab587abc4bb054c22a60586ad67b135d5e67,cat,train,images/train/cat/8c7d28234ca7b3e0ce1291192a6eab587abc4bb054c22a60586ad67b135d5e67.jpg,openverse,a2aefa2d-06c0-428f-aaef-4c1b46c4c47e,https://www.flickr.com/photos/189561381@N07/51726892472,https://live.staticflickr.com/65535/51726892472_4982bb9809_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat Reference #116"" by claralieu is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,1021,198835,2026-08-18 12:44:29.940604+00:00
8dbbc75be4f58e42f10aedea191fc780c22ab5a89d63300c2812b1e42c960db0,cat,train,images/train/cat/8dbbc75be4f58e42f10aedea191fc780c22ab5a89d63300c2812b1e42c960db0.jpg,openverse,ba81ca53-504e-4ef0-9366-1cd09f22c58d,https://www.flickr.com/photos/97947597@N00/51498768349,https://live.staticflickr.com/65535/51498768349_cb3b813968_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""black cats and tinkers wife 057"" by thecmn is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,761,1024,62945,2026-08-18 12:44:30.348858+00:00
8f64ff49f68a82e5107cd28c371e1ca585c5413c4d918c89a9bacf7b2349b118,cat,train,images/train/cat/8f64ff49f68a82e5107cd28c371e1ca585c5413c4d918c89a9bacf7b2349b118.jpg,openverse,591e170c-8b0d-43ec-9ea8-eace809fe057,https://www.flickr.com/photos/98479469@N00/51979838293,https://live.staticflickr.com/65535/51979838293_594e241c44_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Cat on car"" by raymond_zoller is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1023,681,159701,2026-08-18 12:44:29.940661+00:00
90541716f5f5c9887a9fe5fa049edfc2b09c7a8c203f935f71e9d7d3972685f7,cat,train,images/train/cat/90541716f5f5c9887a9fe5fa049edfc2b09c7a8c203f935f71e9d7d3972685f7.jpg,openverse,85c439b9-4512-4dd3-916a-feecb7cd13d1,https://www.flickr.com/photos/89165847@N00/52460014621,https://live.staticflickr.com/65535/52460014621_d1260aa53d_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Sharing the Cat Chair"" by mikecogh is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,768,332298,2026-08-18 12:44:29.329065+00:00
9ee93ef3f4b14cf72383780a50385ee2999327c8aac4544e9f058fb158a5f292,cat,train,images/train/cat/9ee93ef3f4b14cf72383780a50385ee2999327c8aac4544e9f058fb158a5f292.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:AUNTOFTIGER.jpg,https://commons.wikimedia.org/wiki/File:AUNTOFTIGER.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/AUNTOFTIGER.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Priom Cepa,JPEG,3072,4096,2944816,2026-08-18 12:44:48.877732+00:00
a8849fe9528ba6fda48643f917e46ffe863e953e5bfd3036fd9dd031a0a374be,cat,train,images/train/cat/a8849fe9528ba6fda48643f917e46ffe863e953e5bfd3036fd9dd031a0a374be.jpg,openverse,942f5d6a-3f38-4562-88a9-301c51998a77,https://www.flickr.com/photos/61446950@N06/52021406207,https://live.staticflickr.com/65535/52021406207_0719cd6873.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Wild Cat 2022 Challenge"" by COLORED PENCIL magazine is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,500,479,112833,2026-08-18 12:44:30.348921+00:00
aac1301d8bac568d36c2315b388ace42bb1842afe401b7f0ef705fc16a456b5e,cat,train,images/train/cat/aac1301d8bac568d36c2315b388ace42bb1842afe401b7f0ef705fc16a456b5e.jpg,openverse,ec077864-99db-41a0-aa0f-1178a434c294,https://www.flickr.com/photos/30447586@N00/52390435981,https://live.staticflickr.com/65535/52390435981_2ac4bc1904_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−09−28"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1023,682,318796,2026-08-18 12:44:29.329056+00:00
ab838f4d32b84d4b2e581417e3481443e61f9a89e518c9798c0836856f4d89b2,cat,train,images/train/cat/ab838f4d32b84d4b2e581417e3481443e61f9a89e518c9798c0836856f4d89b2.jpg,openverse,f4e68ce2-1f73-44e5-833d-fd568f3252e3,https://www.flickr.com/photos/32645377@N06/51918703621,https://live.staticflickr.com/65535/51918703621_a7ed71400a_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Dennis Deconcini, John Kromko, Fred the Cat & I"" by 666isMONEY ☮ ♥ & ☠ is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,709,140263,2026-08-18 12:44:29.329081+00:00
abba75abef03904938f4fea0e78b2922cc0d9a6b8be6e88ea78803a2898fce31,cat,train,images/train/cat/abba75abef03904938f4fea0e78b2922cc0d9a6b8be6e88ea78803a2898fce31.jpg,openverse,24a056cc-eeaf-4dee-b57d-79e3a70b86d2,https://www.flickr.com/photos/32569229@N06/51954886909,https://live.staticflickr.com/65535/51954886909_9d7a892ea0_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""CAT 12H"" by Alexandre Prevot is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,432816,2026-08-18 12:44:29.940574+00:00
ae006a622180c32c24a04e874c27b110f37c0aef7acc4e5ac40e7cec09edf509,cat,train,images/train/cat/ae006a622180c32c24a04e874c27b110f37c0aef7acc4e5ac40e7cec09edf509.jpg,openverse,70df88b7-4a62-4a15-953d-7af6a995b2a7,https://www.flickr.com/photos/140600042@N03/52548177925,https://live.staticflickr.com/65535/52548177925_803961c608_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat looking up"" by Felipenpeixoto is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,580,141858,2026-08-18 12:44:30.348863+00:00
af46362b68071f18d7ca17023cdacf13ccd27e62a1a894cdafd6af0c729a3e1c,cat,train,images/train/cat/af46362b68071f18d7ca17023cdacf13ccd27e62a1a894cdafd6af0c729a3e1c.png,wikimedia_commons,"https://commons.wikimedia.org/wiki/File:Aska,_cat,_on_her_tree.png","https://commons.wikimedia.org/wiki/File:Aska,_cat,_on_her_tree.png",https://upload.wikimedia.org/wikipedia/commons/3/39/Aska%2C_cat%2C_on_her_tree.png?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/deed.en,Starcores,PNG,848,708,735383,2026-08-18 12:44:48.370662+00:00
b7cc2cc0d15ac3d9d43e10ca1ca24f0447415b3d2cf39b5c6ebc5865e178f86f,cat,train,images/train/cat/b7cc2cc0d15ac3d9d43e10ca1ca24f0447415b3d2cf39b5c6ebc5865e178f86f.jpg,openverse,87f94a17-a34b-499b-965a-2a9d1e5bc21f,https://www.flickr.com/photos/8749778@N06/52341846469,https://live.staticflickr.com/65535/52341846469_32b640a5fd_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Restaurant Cat"" by Eric Kilby is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,771,178037,2026-08-18 12:44:30.348898+00:00
bd28bc543ef61e0f8d5926d29e880491c8d10d295beba2379840d31813b788e5,cat,train,images/train/cat/bd28bc543ef61e0f8d5926d29e880491c8d10d295beba2379840d31813b788e5.jpg,openverse,071872a9-7a2c-4282-95fd-3f41f287230a,https://www.flickr.com/photos/192271236@N03/52479198918,https://live.staticflickr.com/65535/52479198918_1b9b507137_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat's Eye Nebula - NGC 6543 - NASA ESA Hubble Space Telescope"" by Andrea Luck is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,576,16276,2026-08-18 12:44:30.348916+00:00
c05012edee9ce4f11a40b9e7ff88fb9cbc52320dfb597730a9e29bc5f0d18840,cat,train,images/train/cat/c05012edee9ce4f11a40b9e7ff88fb9cbc52320dfb597730a9e29bc5f0d18840.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:Arvin-Niknia-Pet-Cat.jpg,https://commons.wikimedia.org/wiki/File:Arvin-Niknia-Pet-Cat.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Arvin-Niknia-Pet-Cat.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Mr.Univers99,JPEG,347,345,69076,2026-08-18 12:44:47.877995+00:00
c150a44bc45c0773eabf2945bb42e261163cfe2ade9355d8c55f6fcf34340e28,cat,train,images/train/cat/c150a44bc45c0773eabf2945bb42e261163cfe2ade9355d8c55f6fcf34340e28.jpg,openverse,8da5d9d2-f1bc-4f66-90a7-092c3936ec46,https://www.flickr.com/photos/60094033@N08/8077718622,https://live.staticflickr.com/8193/8077718622_3261f63ec0_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat and Fiddle."" by sidibousaid60 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1023,681,134122,2026-08-18 12:44:29.940673+00:00
c31d2174f3eae2b8837acb1b63d96eaf8dcded5471a1a5cb24f62ab94e9f47b0,cat,train,images/train/cat/c31d2174f3eae2b8837acb1b63d96eaf8dcded5471a1a5cb24f62ab94e9f47b0.jpg,openverse,26be0a56-3fc9-4773-833a-1927cb2549ca,https://www.flickr.com/photos/30447586@N00/52240142413,https://live.staticflickr.com/65535/52240142413_515a0baab3_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−07−25"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,317912,2026-08-18 12:44:30.348903+00:00
c4cfe7e2f64956816b8f42fc11338c6f3f7af080e4e64ecb84a96a605416ac2e,cat,train,images/train/cat/c4cfe7e2f64956816b8f42fc11338c6f3f7af080e4e64ecb84a96a605416ac2e.jpg,openverse,514e8dfd-4bcf-42c6-b0db-15210b5fefd6,https://www.flickr.com/photos/161894595@N03/51841092530,https://live.staticflickr.com/65535/51841092530_b67f0f76c6_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Four Persian Cats"" by RebaSpike is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,609,125136,2026-08-18 12:44:29.940678+00:00
c7f1198466afea40e5f8c08fac288941a12f8f25be9c251c5baf681149a993d1,cat,train,images/train/cat/c7f1198466afea40e5f8c08fac288941a12f8f25be9c251c5baf681149a993d1.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:WIKIMWDIA.jpg,https://commons.wikimedia.org/wiki/File:WIKIMWDIA.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/WIKIMWDIA.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,0eric005,JPEG,1508,2016,177435,2026-08-18 12:44:39.885180+00:00
ca81dbd66e5d1b9ae3f8d0c60dc2b28bba319346f6a594ec7e3665ac27d4f00a,cat,train,images/train/cat/ca81dbd66e5d1b9ae3f8d0c60dc2b28bba319346f6a594ec7e3665ac27d4f00a.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:A_grey_cat_sleeping_inside_a_white_planter.jpg,https://commons.wikimedia.org/wiki/File:A_grey_cat_sleeping_inside_a_white_planter.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ec/A_grey_cat_sleeping_inside_a_white_planter.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Revital Salomon,JPEG,1600,1200,297549,2026-08-18 12:44:44.380754+00:00
e1c958b1c7b4052c11d48d8648db467fa112da895738e580f7ca000a533a948e,cat,train,images/train/cat/e1c958b1c7b4052c11d48d8648db467fa112da895738e580f7ca000a533a948e.jpg,openverse,da90986d-da59-40a7-a00d-ef3a72e73283,https://www.flickr.com/photos/88123769@N02/51960171277,https://live.staticflickr.com/65535/51960171277_914b82fe91_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""Rescue cat mural."" by Bernard Spragg is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1023,629,253925,2026-08-18 12:44:29.031572+00:00
fcd7a7134a5aef755ea9a975fee676e5c6d6489a702b1f71469fd6771706bf9d,cat,train,images/train/cat/fcd7a7134a5aef755ea9a975fee676e5c6d6489a702b1f71469fd6771706bf9d.jpg,openverse,3e205b1c-07fa-4c51-9e46-1e580314d102,https://www.flickr.com/photos/153584064@N07/51927340081,https://live.staticflickr.com/65535/51927340081_365e9d8e3c_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""August Macke's Katzenstudien (Study of a Cat) (1909) famous painting. Original from Wikimedia Commons. Digitally enhanced by rawpixel."" by Free Public Domain Illustrations by rawpixel is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1023,754,308498,2026-08-18 12:44:30.833643+00:00
028ac6e626079844e42f2c3158648009d1754d38d1fc30a04d0ff57d4698e99c,cat,val,images/val/cat/028ac6e626079844e42f2c3158648009d1754d38d1fc30a04d0ff57d4698e99c.jpg,openverse,74a3fa93-d372-4756-8d83-ddff7dbab642,https://www.flickr.com/photos/30447586@N00/51317720029,https://live.staticflickr.com/65535/51317720029_a64a6dec55_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2021−07−17"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,285007,2026-08-18 12:44:29.940657+00:00
23670d88ca0137d528a62b82366f557a4d71c89b8c5646ed7803a7b96019d04f,cat,val,images/val/cat/23670d88ca0137d528a62b82366f557a4d71c89b8c5646ed7803a7b96019d04f.jpg,openverse,e9518aca-e404-44b1-9641-6c9e7ad1ccbc,https://www.flickr.com/photos/189561381@N07/51726893052,https://live.staticflickr.com/65535/51726893052_5b94a2b0cc_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Tabby Cat #1"" by claralieu is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,855,1024,191541,2026-08-18 12:44:29.940683+00:00
32250c300c96edfe21852d5a34d87b6e6d7e8acceef350cf0f71677e53ab7eb0,cat,val,images/val/cat/32250c300c96edfe21852d5a34d87b6e6d7e8acceef350cf0f71677e53ab7eb0.jpg,openverse,a2656bbd-b8b0-48cd-be76-caa212b31e3f,https://www.flickr.com/photos/36514345@N00/493679966,https://live.staticflickr.com/208/493679966_cb88e03459_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat doing an amazing trick!"" by wstryder is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,680,109193,2026-08-18 12:44:30.833617+00:00
580cf4be26d6a2af91d975645580d53126a3ae1cc36eaf64afe4b586b33bab3b,cat,val,images/val/cat/580cf4be26d6a2af91d975645580d53126a3ae1cc36eaf64afe4b586b33bab3b.jpg,openverse,e03fde82-8fb3-49a0-8133-9a21dd705dcb,https://www.flickr.com/photos/124790945@N06/37061904642,https://live.staticflickr.com/4367/37061904642_d09e750c9e_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""My cats"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,159526,2026-08-18 12:44:29.940624+00:00
5bebf071a7c4fd3e248aa81ee8a71270b6710f3af40114726825d5c564b0fe30,cat,val,images/val/cat/5bebf071a7c4fd3e248aa81ee8a71270b6710f3af40114726825d5c564b0fe30.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:A_cat_with_her_kittens.jpg,https://commons.wikimedia.org/wiki/File:A_cat_with_her_kittens.jpg,https://upload.wikimedia.org/wikipedia/commons/d/d3/A_cat_with_her_kittens.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Dzkouslavia,JPEG,1538,2048,1577902,2026-08-18 12:44:42.893537+00:00
644c7c5543657416e285f5bfe5ffe65d6cd7daa7de331331c9391e1d91b2d4fa,cat,val,images/val/cat/644c7c5543657416e285f5bfe5ffe65d6cd7daa7de331331c9391e1d91b2d4fa.jpg,openverse,5efe4689-e839-459e-8f04-7536a977bc49,https://www.flickr.com/photos/30447586@N00/52450976413,https://live.staticflickr.com/65535/52450976413_95d16fa570_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""Today's Cat@2022−10−24"" by masatsu is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,683,246094,2026-08-18 12:44:29.031517+00:00
6b7d8600f23396e3311551152255c6219c36828008c6c65e7efaaceb95389e77,cat,val,images/val/cat/6b7d8600f23396e3311551152255c6219c36828008c6c65e7efaaceb95389e77.jpg,openverse,c5b6ae1d-65bf-40b6-ad02-e012f796f296,https://www.flickr.com/photos/87805257@N00/33536740745,https://live.staticflickr.com/2812/33536740745_0c4d8089f9_b.jpg,PDM-1.0,https://creativecommons.org/publicdomain/mark/1.0/,"""Cat's sketch"" by Isaszas is marked with Public Domain Mark 1.0. To view the terms, visit https://creativecommons.org/publicdomain/mark/1.0/.",JPEG,1023,878,86649,2026-08-18 12:44:29.329105+00:00
91d4e9279b6e37422ff1317e1b48e8f874224d648d556515185dcd0b73c94c77,cat,val,images/val/cat/91d4e9279b6e37422ff1317e1b48e8f874224d648d556515185dcd0b73c94c77.jpg,wikimedia_commons,https://commons.wikimedia.org/wiki/File:A_ginger_and_white_female_tabby_cat.jpg,https://commons.wikimedia.org/wiki/File:A_ginger_and_white_female_tabby_cat.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ac/A_ginger_and_white_female_tabby_cat.jpg?utm_source=commons.wikimedia.org&utm_campaign=index&utm_content=original,CC-BY-SA-4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.en,Joe080808,JPEG,4752,3168,5858566,2026-08-18 12:44:43.891263+00:00
9c2c6a0a99c40680cb66beda5ee6e365b543836a7ea52f18664685f7b07bbcbf,cat,val,images/val/cat/9c2c6a0a99c40680cb66beda5ee6e365b543836a7ea52f18664685f7b07bbcbf.jpg,openverse,bf6e09cd-edb8-454a-aacb-bd8f67c7c946,https://www.flickr.com/photos/189561381@N07/51534488413,https://live.staticflickr.com/65535/51534488413_fa351b5984_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Cat Reference #45"" by claralieu is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,791,287161,2026-08-18 12:44:30.348935+00:00
a493e7d98055d218c75c0c94d5fb2546c74802f662df4a81f747fb7815c4a604,cat,val,images/val/cat/a493e7d98055d218c75c0c94d5fb2546c74802f662df4a81f747fb7815c4a604.jpg,openverse,c7e0fd3c-0d69-4074-b9ed-6d003773273b,https://www.flickr.com/photos/124790945@N06/37061905122,https://live.staticflickr.com/4332/37061905122_573d5c7213_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""My cats"" by Phuketian.S is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,1024,683,146608,2026-08-18 12:44:29.940609+00:00
ba1a4a8b89f4c702b1f098e81695ca7d29c422ab522a6989642dcaa37d7bfead,cat,val,images/val/cat/ba1a4a8b89f4c702b1f098e81695ca7d29c422ab522a6989642dcaa37d7bfead.jpg,openverse,aba5bda0-04af-4f11-80c1-6224a2fb8c09,https://www.flickr.com/photos/181765699@N08/51566875862,https://live.staticflickr.com/65535/51566875862_9b0e893475_b.jpg,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,"""Should I Stay or Should I go?!!! - Cat Arthur - DSCN6822"" by iezalel7williams is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",JPEG,1024,768,158836,2026-08-18 12:44:29.031598+00:00
c4f4f1154303171db52fa906cb6ef587007220bffa3b17674b5793d5f64611ea,cat,val,images/val/cat/c4f4f1154303171db52fa906cb6ef587007220bffa3b17674b5793d5f64611ea.jpg,openverse,d13efec1-1416-4f25-bd0b-9619da0be200,https://www.flickr.com/photos/40595948@N00/493095548,https://live.staticflickr.com/194/493095548_8fe79ccc1c_b.jpg,CC-BY-2.0,https://creativecommons.org/licenses/by/2.0/,"""Temple Cat, Sri Lanka"" by A.Davey is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",JPEG,985,1024,230340,2026-08-18 12:44:29.329063+00:00
0209d502d035f81b80961717d900fed2453a635c0adafbe68360e75a6ff8a7d3,dog,train,images/train/dog/0209d502d035f81b80961717d900fed2453a635c0adafbe68360e75a6ff8a7d3.jpg,openverse,7009db2f-ae8d-4b9e-aed7-19f469d0a6f2,https://www.flickr.com/photos/47515486@N05/52501900606,https://live.staticflickr.com/65535/52501900606_ac5468782c_b.jpg,CC-BY-SA-2.0,https://creativecommons.org/licenses/by-sa/2.0/,"""A dog portrait - Explore - 17/11/22."" by ohefin is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",JPEG,1024,898,557433,2026-08-18 12:44:31.946098+00:00
